Estado,Ano,Mês,Precipitação Total (mm),Pressão atmosférica média (mB),Radiação global média (Kj/m²),Temperatura média do ar (°C),Temperatura máxima (°C),Temperatura mínima (°C),Umidade relativa média (%),Velocidade média do vento (m/s)
GO,2010,7,40.0,935.0098314227916,1500.790856313498,21.917815239379635,35.6,7.3,51.874713418745785,2.0113823331085636
GO,2010,8,8.8,934.2937936225537,1631.4375782881002,22.68807992336116,39.5,5.6,40.15588859234928,1.9094635281237171
GO,2010,9,286.2,931.1547428406549,1658.2917348608837,26.11280386640698,40.4,10.4,37.534309834764414,2.461278222606939
GO,2010,10,2866.2,929.5282302270947,1519.4753305004722,25.375965805272774,39.7,12.8,62.703602192638996,1.8121963959258292
GO,2010,11,4695.6,928.1662931777497,1381.790702999771,23.56647881721143,36.6,14.5,76.61035602996752,1.6688987601935954
GO,2010,12,4601.4,926.9630945522053,1396.5055488407868,23.954221880801487,37.7,14.0,78.63939568529544,1.567492478074387
GO,2011,1,3786.2,928.0789124412088,1459.3323479249573,23.571406481541135,36.7,15.3,79.10508343534566,1.6525352747889956
GO,2011,2,3194.8,929.4007636311733,1510.9182316118936,23.73958452312964,36.1,15.1,77.55868075385494,1.419964298464834
GO,2011,3,6726.0,929.0512450232809,1281.8832424392663,23.079060665362032,38.5,15.6,83.68729333963155,1.552041298333221
GO,2011,4,1503.4,930.7667742586241,1593.103313840156,23.300235357407033,35.3,12.4,73.3675610248134,1.6083591123066576
GO,2011,5,329.6,931.1237899543379,1475.1653851166427,21.58884540117417,36.2,7.8,67.05081539465101,1.4451728636660144
GO,2011,6,466.6,932.343765084473,1405.562201628756,20.519784124430142,34.5,4.7,63.563354786806116,1.5944556181281846
GO,2011,7,4.8,932.8227782514593,1519.4070490670351,21.425362366367153,36.0,7.0,54.41050698498065,1.9056681755559928
GO,2011,8,23.2,932.2839316902775,1669.0534902380316,23.800271686396275,39.9,5.8,42.285215140731154,2.096480558970046
GO,2011,9,143.2,932.0990865766481,1750.122440840202,25.413257876621657,41.0,9.4,37.92532251629206,2.33
GO,2011,10,4155.4,928.2444041867955,1311.6687477488294,23.50715915190553,38.1,12.3,71.80246913580247,2.070057826788596
GO,2011,11,2804.2,927.0299799539684,1469.6962915601023,23.25151830128443,35.8,13.1,71.9815873487267,1.9627631872628524
GO,2011,12,5569.8,928.4112101406218,1335.6253929052536,23.240965207631877,34.5,14.8,79.72694262890342,1.7062578553945889
GO,2012,1,6087.6,929.2696241110735,1322.243465975983,22.58770064341348,34.6,15.0,81.49089061970876,1.7603389830508474
GO,2012,2,3012.8,928.3935335742245,1652.6228923920494,23.43239987955435,36.4,13.4,74.4070310147546,1.7012275020709389
GO,2012,3,2448.2,929.7980983738745,1596.481587459567,23.808533799220534,36.5,14.4,73.35176723558662,1.4555480879091336
GO,2012,4,1480.4,930.306604899277,1538.6728217754069,24.041650873868186,41.5,13.1,73.24089281954096,1.3965374350330104
GO,2012,5,537.2,932.5717626802497,1354.3464837049742,21.510567472559007,35.1,7.3,71.0817131788507,1.5894933256781971
GO,2012,6,609.0,932.5641977827654,1383.7015756587884,21.939699483274406,36.3,8.6,66.89556703834648,1.5172015229806908
GO,2012,7,80.6,932.7228475291944,1512.5907361238683,21.24651316223527,35.9,1.6,54.2177871610477,1.6785436059945864
GO,2012,8,0.2,934.6917299523748,1640.5416138036032,22.294144144144145,38.4,8.6,45.20469755469755,2.337468615206335
GO,2012,9,820.0,932.1475087622844,1661.4936558287075,25.46977047828477,40.3,9.2,42.74378006872852,2.0336701030927835
GO,2012,10,1315.2,929.0503570671003,1686.9749488752557,26.223283603195927,40.8,13.2,51.567458633856596,2.019848677697638
GO,2012,11,4993.8,927.6589034515885,1310.4792989884734,23.8585677047606,35.0,16.3,77.79182411542425,1.735995608618087
GO,2012,12,3117.0,928.7495885831834,1627.772541210311,24.924530727693494,38.0,15.7,71.34475209272377,1.4990610932475885
GO,2013,1,7251.2,929.8262995940814,1288.7274099883855,23.407751734974468,36.2,15.5,80.72642683965664,1.5771361225692397
GO,2013,2,2269.8,930.5272530102461,1563.5850034083162,24.03391668536385,36.4,14.5,74.52522677861909,1.4071957513650983
GO,2013,3,4151.8,930.8088551289948,1456.376504155812,24.18907137480326,37.2,15.2,77.77927155497633,1.432886181643967
GO,2013,4,1907.2,930.644684635381,1437.2789348800422,22.673956765631416,34.6,11.9,75.93476164232571,1.3294568340402244
GO,2013,5,494.2,930.34379180602,1476.1162468862442,22.21674331103679,37.9,5.7,66.19824096049142,1.4309177060831997
GO,2013,6,321.0,932.7080760424617,1332.243121841662,22.063317838062858,35.0,11.6,68.55622783225537,1.4061615320566194
GO,2013,7,13.6,934.7493085301676,1474.1905470785262,21.162935993146494,36.1,4.6,56.07575572145392,1.6632480724513523
GO,2013,8,26.4,933.5497677829381,1618.306298740252,22.46450745538988,37.9,3.8,44.55762649718895,1.9360669762894158
GO,2013,9,700.2,932.2057638888889,1587.7599177552008,24.813863636363635,39.7,9.1,48.94304117201313,2.1641982323232325
GO,2013,10,2531.4,931.1377103122866,1519.7972746565397,24.651716644936986,38.4,12.5,63.44431988041853,1.813437655240934
GO,2013,11,3784.8,929.5624797143785,1487.7794769503546,24.008925673482636,37.2,14.3,72.90104712041885,1.6784155844155844
GO,2013,12,5588.6,928.6236959579282,1384.3622352694485,23.726031920748486,37.5,15.4,79.20763737969574,1.7015963302752293
GO,2014,1,2438.4,931.4314611727417,1731.9482585957494,24.080335974643422,36.9,14.4,70.85384027512418,1.584904583782413
GO,2014,2,2604.6,929.6329688313621,1590.8019017432646,23.937640407647102,36.3,14.5,71.43870822718418,1.7337995684844878
GO,2014,3,3753.2,931.8303291104379,1476.6534872298625,23.72531323144706,36.0,15.3,77.93833798882682,1.4785395763656632
GO,2014,4,2368.4,933.2434307880181,1530.3209556313993,23.779785934918472,35.9,11.2,76.47007363126048,1.2113703507310052
GO,2014,5,273.6,933.2569785909408,1473.1709607818252,22.021274298056156,41.7,7.6,66.93224239324981,1.2215
GO,2014,6,71.8,933.974906840144,1380.6209066392705,21.455495927773217,34.9,9.6,63.30125973286067,1.4754613400357166
GO,2014,7,676.4,935.8182268419444,1375.0296857533226,21.08939162335677,35.6,8.8,57.80659219248711,1.6601178656075843
GO,2014,8,3.8000000000000003,934.1035430179904,1644.1886317304234,23.257091287322567,39.3,6.8,43.47283406754772,1.722076923076923
GO,2014,9,825.6,931.4630471056347,1648.499505195448,25.611417019638044,40.0,11.5,48.50745597120452,1.9363569073413633
GO,2014,10,1249.6,930.7447148336792,1636.1411818808922,25.98964346349745,41.3,11.7,49.46051637279597,1.8942212547001782
GO,2014,11,4580.2,930.0858383902907,1394.8455696202532,24.17466939244873,37.8,14.4,73.28108632395733,1.516374966852294
GO,2014,12,5244.4,930.6926395289299,1333.0561994314455,23.399065540194574,35.7,14.8,78.10897852960312,1.5749215899635154
GO,2015,1,1786.8,931.0232409240924,1824.3087674714104,25.43806600660066,41.0,15.1,64.98905400026536,1.4677625932527893
GO,2015,2,3950.6,930.9271830773863,1563.081715210356,23.949149352604636,35.9,15.8,74.37216605392157,1.631992769995481
GO,2015,3,4990.2,929.0479589757522,1358.6898182723426,23.110894518780142,34.1,15.3,80.38264272238139,1.2817527173913044
GO,2015,4,2835.6,929.5545869024592,1413.6854764107309,23.646903265897947,34.1,15.3,78.74592535101955,1.1523099233478349
GO,2015,5,1120.2,933.3943727870511,1341.858120721842,21.989865334766392,33.4,11.6,75.33196616252243,1.373433647341468
GO,2015,6,161.8,934.9942227630821,1385.4715572715572,21.402285824049176,34.1,8.2,66.15120850789559,1.5271673709822
GO,2015,7,176.4,934.0481123126542,1408.125786163522,21.838708657433756,35.7,9.6,59.581426307448496,1.5166445329791944
GO,2015,8,76.0,933.2457781456953,1658.5919703520692,23.364370304342287,39.0,7.9,44.98057943330149,1.7618504839531328
GO,2015,9,624.2,930.876032292218,1599.5823282975753,26.363423995764677,40.4,11.8,46.08659903189444,1.7268594494441503
GO,2015,10,1565.2,930.9055019852524,1647.9989795918368,27.57367275056036,42.5,-7.9,49.559787758195945,1.773370319001387
GO,2015,11,3528.6,929.1506560661884,1523.8550978035187,25.614594664594662,39.9,-3.4,67.70215808632345,1.58771252455463
GO,2015,12,2845.0,931.1998251861444,1552.8526721763085,25.175419175244386,39.1,16.0,69.47993736543354,1.4640125720272394
GO,2016,1,6901.2,929.5697440920778,1232.321805645335,23.75286737254422,35.1,15.6,82.4755470154342,1.657232049947971
GO,2016,2,2720.0,931.5023131207528,1666.033388981636,24.99640640313623,36.6,13.7,72.26160837779095,1.2980594576935642
GO,2016,3,3408.6,930.5421818658625,1483.6378358925144,24.618842194978036,36.7,15.4,74.49381163544906,1.3314036582967286
GO,2016,4,276.4,930.1419879919947,1660.8124199743918,24.7157497158901,37.1,-1.4,61.03379641998397,1.3488525683789192
GO,2016,5,307.0,933.2197627224477,1453.2031269235504,23.394263838333124,37.0,-7.0,61.51510025062657,1.2478488916640649
GO,2016,6,162.0,934.8677888446215,1366.0348278622898,21.66015832889835,41.1,3.8,57.31158889702456,1.3885532169178674
GO,2016,7,0.2,934.0724776460144,1531.027816236627,22.521250159296546,37.0,-8.1,45.85483257229833,1.549762191641829
GO,2016,8,305.4,932.4831002876832,1526.5624276713386,23.787726694773472,38.9,4.4,46.095372044739136,1.6447410678442391
GO,2016,9,536.4,931.5741975878205,1682.9399948822927,25.814608206394947,40.0,-9.7,44.07763591433278,1.7027285309431226
GO,2016,10,1844.2,928.0947416612164,1589.133607520564,25.383694779116468,38.8,-9.0,58.02251169004676,1.6887653675124248
GO,2016,11,3726.4,929.5740187405805,1349.3417664838241,24.019737790888232,37.3,13.3,72.39371582899678,1.609488237992268
GO,2016,12,3190.0,930.6757571893133,1528.5794821370043,24.182248294331444,36.2,14.8,72.96375416987426,1.648447363387107
GO,2017,1,3617.8,931.3371692700032,1497.7060749774164,24.138769525023907,36.9,14.9,73.70699383283034,1.4020594236164245
GO,2017,2,3976.8,930.648497736315,1522.1092541780993,23.77422142955138,35.1,14.9,76.0342736248237,1.5060227740430785
GO,2017,3,3556.8,930.7599318040917,1551.3416240772287,24.349962802231868,37.3,15.0,73.76433439629838,1.2699380037197767
GO,2017,4,1734.0,931.5226093116105,1531.2579570688379,24.170577628952284,35.6,12.5,71.56666882738057,1.3355721553223001
GO,2017,5,1126.6,931.9077360563563,1450.4074628728317,23.219698830220384,34.8,11.8,68.36115821051258,1.2801977638467008
GO,2017,6,28.8,934.360383365822,1408.102797657775,21.57413255360624,34.8,7.8,59.971747357431816,1.5579272254710852
GO,2017,7,0.0,939.4867480537863,1537.8217974593376,19.8835279547063,35.8,3.9,51.851434305276825,1.9883640009436185
GO,2017,8,17.0,934.6776687272959,1627.175190558151,23.96369256261551,39.9,7.5,41.43062292570845,1.689866802625709
GO,2017,9,312.40000000000003,934.1800701464824,1775.6587021804414,25.17926695090084,40.4,10.5,36.49751449875725,2.383943061477101
GO,2017,10,1364.8,932.0744567572586,1668.8778524969684,27.143527518108094,41.7,13.0,44.81576317761679,2.0168513588807033
GO,2017,11,5496.2,931.3242514180188,1375.4861890612963,24.28742909906345,36.9,14.3,71.57780969970587,1.7063654353562006
GO,2017,12,5799.2,932.3680798445504,1286.5430309173846,23.827890956194068,35.6,15.7,76.61078199052133,1.5980969775525835
GO,2018,1,4443.4,933.1369167883212,1563.3007408953356,24.118855474452555,36.7,14.7,72.92615112160567,1.5188683656768762
GO,2018,2,4272.8,931.5289835689721,1502.064545767773,23.887243663227615,35.6,14.8,76.65508158807658,1.4025541401273884
GO,2018,3,3437.4,931.8994033692092,1542.8363027750784,24.578649976602712,36.5,15.7,75.18495408523664,1.2904416496051476
GO,2018,4,2264.0,934.4307619442307,1438.6007765216398,23.086803623231308,35.4,11.5,74.39304556354917,1.3147297377301521
GO,2018,5,437.6,934.8562625440737,1470.518470371574,21.840211554109032,35.0,4.1,64.5204081632653,1.3409058855438025
GO,2018,6,3.2,935.8706259490467,1383.7471500227998,21.777509136913128,36.3,8.7,59.024082763299226,1.2952206915940399
GO,2018,7,0.0,935.7613093946626,1493.1431850475462,21.59716315903667,40.0,8.1,49.90657608695652,1.4036287697982208
GO,2018,8,318.8,935.5857785928642,1517.971597633136,23.86371012559742,39.0,5.0,47.109171780868195,1.5767478048238301
GO,2018,9,1050.4,933.6112554357034,1539.3908500710083,25.412057378437904,40.5,7.5,46.66470282446716,1.6006494606652737
GO,2018,10,3674.0,932.645715366328,1336.7611508187822,25.410502431118317,38.9,16.2,67.73001441401486,1.4371657031714302
GO,2018,11,7743.8,930.9705190934144,1172.702712477396,23.598565965583173,36.2,15.4,78.29606767261089,1.4517660292463443
GO,2018,12,5563.8,933.560433295325,1485.158805164121,24.450108842127086,43.1,14.2,71.86194653299917,1.4170985798693894
GO,2019,1,2823.4,934.5834426576386,1626.6640049685031,24.976326228381023,37.6,14.8,68.48652097623226,1.3046017137416692
GO,2019,2,5333.8,934.2207605404146,1437.0332629886443,24.539185883997206,38.0,15.7,75.49906596614127,1.2672529264457515
